Title,Date Filed
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Boyer v Fette Elec Servs LLC_49.txt,2012-03-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Romeo v Dart_36.txt,2016-11-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Chandler v DeJoy_49.txt,2021-02-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Federico v Donahoe_3.txt,2013-08-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Natl Conf of Bar Examiners_69.txt,2011-08-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Goldman v Sol Goldman Invs LLC_32.txt,2022-08-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Harrison v Fulton Cty_45.txt,2016-10-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Butler v Pepperdam Constr Co_1.txt,2019-03-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McClure v Amtrak_45.txt,2021-06-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mann v Bd of Regents of the Univ Sys of Md_97.txt,2009-03-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Davis v Kimbel Mech Sys_16.txt,2017-10-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Simon v Schlumberger Tech Corp_98.txt,2014-12-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Conway v City of Palm Desert_7.txt,2023-07-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sweeting v Hill_24.txt,2021-05-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Fields v TMobile_15.txt,2022-09-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/AyyadRamallo v Marine Terrace Assocs LLC_74.txt,2014-05-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Giles v Sprouts Farmers Mkt Inc_23.txt,2021-05-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Leppek v Ford Motor Co_40.txt,2021-04-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/BarrettTaylor v Birch Care Cmty LLC_39.txt,2021-06-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Root v Corning Cmty College_46.txt,2019-01-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Nolen v United States Postal Serv_14.txt,2013-02-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Chauhan v MM Hotel Mgmt LLC_41.txt,2019-11-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cailler v Care Alternatives of Mass LLC_25.txt,2012-03-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hart v HCFS Health Care Fin Serv LLC_20.txt,2022-03-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Espinosa v Contra Costa County_23.txt,2022-01-11
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Patrick v Martin_38.txt,2020-07-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Srygley v Crystal Empl Servs_0.txt,2017-08-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gooding v Sykes Enter Inc_9.txt,2023-02-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Penson v Phila Presbytery Homes Inc_70.txt,2018-09-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Henry v ProAct LLC_87.txt,2014-12-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bernheim v New York City Dept of Educ_33.txt,2021-06-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Taylor v Adams  Assocs_37.txt,2017-09-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Munroe v City of Austin_93.txt,2018-03-12
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rodriguez v Capital Vision Servs LLC_6.txt,2023-02-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Israel v United States Bank NA_25.txt,2023-01-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gonzales v Pipe_16.txt,2020-06-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v Grane Healthcare Co_52.txt,2015-09-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/LeBlanc v UPS_5.txt,2014-04-11
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Matthews v Bank of Am_89.txt,2011-12-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Garrard v WalMart Stores_41.txt,2016-11-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mulcahy v Cook Cty_42.txt,2020-11-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Newman v Kerr Cty_27.txt,2021-09-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/King v CK Mkt Inc_22.txt,2018-02-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Maisano v Sterling Heights Dodge Inc_26.txt,2022-02-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Swartzel v Johnson Cnty Cmty Coll_5.txt,2022-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Pulukchu v Hadco Metall Trading Co_63.txt,2014-06-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Smith v Bryce Corp_47.txt,2023-04-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Van Dien v State Dept of Health Servs_10.txt,2021-07-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Whitaker v Yard House_20.txt,2020-03-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Reed v Kindercare Learning Ctrs LLC_22.txt,2016-12-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Goal v Retzer Res Inc_4.txt,2010-11-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gallagher v Allegheny County_70.txt,2011-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v FedEx Ground Package Sys_30.txt,2016-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Faller v Two Bridges Regl Jail_41.txt,2022-07-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Krishnan v DeJoy_16.txt,2022-07-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hui Xu v Lightsmyth Techs Inc_19.txt,2023-05-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Upchurch v Multnomah Univ_34.txt,2021-12-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Pollack v Regl Sch Unit 75_14.txt,2014-03-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brooks v Phoenix Metals Co_67.txt,2017-05-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Farah v A1 Careers_21.txt,2013-11-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/JSX v Foxhoven_32.txt,2019-02-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Decree v UPS_11.txt,2009-09-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thompson v New York State Corr  Cmty Supervision_5.txt,2022-09-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Smith v Dunn_18.txt,2021-02-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Prochilo v Cifarellis Crystal Clear Cleaning Corp_30.txt,2018-02-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Ill Dept of Corr_32.txt,2020-06-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sapp v Cook Cnty_18.txt,2022-09-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hagen v Ncr Corp_39.txt,2009-08-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Huge v Boeing Co_0.txt,2015-10-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Tavares v Enter RentACar Co of RI_89.txt,2016-06-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brown v Montgomery Surgical Ctr_94.txt,2013-03-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lee v Southwestern Bell Tel Co_66.txt,2017-02-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schatz v Flowers Baking Co_11.txt,2021-08-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mohl v Cty of Lebanon_11.txt,2013-02-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Nickelson v Annucci_4.txt,2018-11-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Vestal v Heart of Cardon LLC_82.txt,2018-06-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lucas v Gregg Appliances Inc_89.txt,2015-04-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Otte v Bd of County Commrs_34.txt,2013-06-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cooley v Valero Energy Corp_31.txt,2012-03-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bodenmiller v County of Suffolk_41.txt,2021-08-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ali v Robert Half Intl Inc_32.txt,2019-10-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Turner v UPS_85.txt,2014-09-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Willis v Norristown Area Sch Dist_55.txt,2014-02-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/James v Tavern_20.txt,2019-12-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Harville v Tex AM Univ_94.txt,2011-06-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Breaux v Bollinger Shipyards LLC_60.txt,2018-07-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Vargas v St LukesRoosevelt Hosp Ctr_38.txt,2020-06-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Stanley v City Univ of NY_37.txt,2023-03-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Weatherly v Ford Motor Co_14.txt,2020-03-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Pollack v Regl Sch Unit 75_83.txt,2017-04-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sutherland v Shinseki_32.txt,2013-11-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Rahman v Museum of Natural History_14.txt,2012-03-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Juarez v City of Big Spring_40.txt,2020-11-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bell v Shinseki_32.txt,2013-06-20
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thomas v Wayne Cnty Cmty Coll Dist_26.txt,2023-03-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Tedesco v Pearson Educ Inc_5.txt,2021-06-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Moore v Harris_60.txt,2015-05-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/ONeil v Tex Dept of Crim Justice_25.txt,2011-04-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Muckenfuss v Tyson Fresh Meats_39.txt,2021-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wolfgram v G4S Secure Sols USA Inc_41.txt,2018-10-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kennedy v Kings Mosquito Abatement Dist_98.txt,2013-03-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Toth v Barstow Unified Sch Dist_47.txt,2014-07-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gipson v Liberty Mut Agency Mkts_54.txt,2015-12-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schlenger v Fid Emplr Servs Co LLC_28.txt,2011-03-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/United States EEOC v St Josephs Hosp Inc_33.txt,2015-02-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Thomas v Cobb County Sch Dist_38.txt,2021-01-25
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wolf v Discover Fin Servs_17.txt,2021-02-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Talley v Pa Dept of Corr_0.txt,2019-12-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Crowley v GelMark Invs LLC_4.txt,2018-08-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Posey v Hyundai Motor Mfg Ala_83.txt,2017-01-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sayers v Niagara Falls City Sch Dist_2.txt,2023-01-04
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Platts v Kelly Servs_58.txt,2015-05-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Cunningham v Burlington Coat Factory Warehouse Corp_40.txt,2019-09-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/US EEOC v WalMart Stores Inc_95.txt,2019-08-13
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brown v McHugh_50.txt,2011-08-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Trego v Bullitt Cnty Fiscal Ct_19.txt,2022-06-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Salas v United Airlines Inc_29.txt,2023-03-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McNair v District of Columbia_79.txt,2014-01-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v Citizens Bank NA_33.txt,2023-03-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Anderson v Sch Bd_42.txt,2020-05-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bobnar v AstraZeneca_36.txt,2023-05-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wilkes v City of Fort Wayne_51.txt,2011-08-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Powley v Xpress_14.txt,2020-12-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Alvarado v United Hospice Inc_8.txt,2022-09-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Morey v McDonalds Corp_3.txt,2018-11-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jeffords v Navex Global Inc_4.txt,2023-02-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Ramirez v Ill Dept of Human Servs_96.txt,2010-05-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Abdelsayed v NY Univ_9.txt,2023-07-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Evans v UDR Inc_25.txt,2009-02-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Clark Cnty Sch Dist_28.txt,2017-03-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Meyer v DynCorp Intl LLC_15.txt,2020-09-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Johnson v Sterilmed Inc_63.txt,2015-05-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/MAP v Bd of Trs_87.txt,2013-08-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Neloms v Charleston Cty Sch Dist_6.txt,2019-06-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Smith v Northrop Grumman_57.txt,2015-12-15
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Arizona v Smiths Food  Drug Ctrs Inc_25.txt,2019-03-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Patacca v CSC Holdings LLC_63.txt,2019-04-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gagnon v Hyatt Corp_35.txt,2013-02-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Williams v Lincoln Fin Grp_35.txt,2018-07-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Burch v Cal DMV_98.txt,2013-12-23
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hanlon v Mo HHS_54.txt,2012-02-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Vinson v GM LLC_8.txt,2022-05-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Duray v Johnson_76.txt,2016-03-17
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Rumsfeld_60.txt,2014-02-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Fleck v WILMAC Corp_21.txt,2012-03-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/TriCities Holdings LLC v Tenn Admin Procedures Div_70.txt,2017-05-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Edwards v Wellstar Med Group_26.txt,2020-09-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hausburg v McDonough_9.txt,2023-06-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hargett v Fla Atl Univ Bd of Trs_40.txt,2016-11-08
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Springer v Metro Govt of Nashville  Davidson Cty_30.txt,2021-11-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Brooke v Suites LP_28.txt,2020-10-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hansen v Jerome Joint Sch Dist_94.txt,2012-05-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Abler v Mayor of Balt_27.txt,2022-03-18
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hacker v Cain_98.txt,2016-06-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Walls v Kiewit Corp_0.txt,2020-04-02
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gage v Rymes Heating Oils Inc_92.txt,2016-03-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/SB v Lee_46.txt,2021-09-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Callahan v US Bank Natl Assn_70.txt,2014-09-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Santandreu v MiamiDade Cty_70.txt,2011-08-01
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lackey v Heart of Lancaster Regl MedCtr_72.txt,2016-09-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lee v Dallas Cty_20.txt,2020-12-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Foster v United Airlines Inc_24.txt,2022-06-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Schine v New York State Office for Developmental Disabilities_6.txt,2017-01-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Wright v Oshkosh Corp_18.txt,2017-03-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Dailey v Univ of Toledo_3.txt,2019-03-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/McGill v Macneal Vansguard Health Sys_48.txt,2012-12-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Mosley v Ashley Furniture Indus_27.txt,2019-05-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Picouto v Western Star Truck Plant Portland LLC_33.txt,2010-09-13
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Gazvoda v Secy of Homeland Sec_37.txt,2017-06-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Williams v ABM Parking Servs_5.txt,2017-10-31
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jones v Corning_9.txt,2017-03-29
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Paystrup v Benson_53.txt,2015-02-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Vaughn v Wernert_65.txt,2019-01-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Lasky v Moorestown Twp_11.txt,2011-10-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Frazier v Graves_48.txt,2022-01-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Payan v LA Cmty Coll Dist_40.txt,2018-10-16
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Taylor v Contra Costa County Empl  Human Servs Dept_78.txt,2017-12-06
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Kallman v Jetblue Airways Corp_41.txt,2023-06-26
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Davis v Ford Motor Co_66.txt,2017-12-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/EEOC v Kalil Bottling Co_9.txt,2009-09-22
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Hilliard v New Horizon Ctr for the Developmentally Disabled_35.txt,2020-06-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Milligan v Rambosk_11.txt,2022-02-24
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Prentice v North Carolina_42.txt,2023-03-03
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Reed v Illinois_86.txt,2015-08-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Koty v Zaruba_58.txt,2017-09-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Winston v Pritzker_91.txt,2017-04-21
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Andrews v GEO Group Inc_98.txt,2012-09-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Braddock v UPS_51.txt,2017-02-28
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Zimple v Hancock Fabrics Inc_99.txt,2013-08-12
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Jochims v Houston Methodist Sugar Land Hosp_35.txt,2022-03-14
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Prescott v Johnson_49.txt,2022-03-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Bowen v Maryland_44.txt,2018-04-12
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Denobrega v SportElle Inc_37.txt,2014-07-09
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Novak v Hall_19.txt,2015-09-30
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Yeager v Corr Corp of Am_61.txt,2013-05-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/DEredita v ITT Corp_88.txt,2015-11-05
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Beasley v OReilly Auto Parts_22.txt,2021-09-10
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Sloan v Repacorp Inc_8.txt,2018-02-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Husain v Barsa_1.txt,2021-02-19
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Morales v City of New York_13.txt,2016-09-07
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/Vincent v BNSF Ry Co_66.txt,2012-11-27
/media/connor/bigdrive1/backup/hthesis/Honors-Thesis-ADA-project/data/input/district/LeVesy v Scolese_4.txt,2023-09-07
